,match_id,game_mode
6082,6434737340,19
6083,6434737273,13
6084,6434737073,19
6085,6434736862,1
6086,6434736842,13
6087,6434736832,19
6088,6434736531,19
6089,6434736515,19
6090,6434736421,19
6091,6434736376,1
6092,6434736320,19
6093,6434736240,19
6094,6434736219,19
6095,6434736054,19
6096,6434736049,19
6097,6434736007,13
6098,6434735919,19
6099,6434735872,19
6100,6434735869,19
6101,6434735832,19
6102,6434735810,19
6103,6434735745,19
6104,6434735409,19
6105,6434735381,19
6106,6434735381,19
6107,6434735269,1
6108,6434735165,13
6109,6434735141,13
6110,6434735108,19
6111,6434735082,19
6112,6434735077,19
6113,6434734969,13
6114,6434734899,1
6115,6434734858,13
6116,6434734842,19
6117,6434734726,13
6118,6434734700,13
6119,6434734696,13
6120,6434734359,19
6121,6434734342,19
6122,6434734321,19
6123,6434734182,19
6124,6434734174,13
6125,6434734163,19
6126,6434734151,13
6127,6434734133,19
6128,6434734121,13
6129,6434734114,19
6130,6434734057,19
6131,6434733978,19
6132,6434733870,1
6133,6434733800,19
6134,6434733788,19
6135,6434733679,19
6136,6434733674,19
6137,6434733593,19
6138,6434733576,19
6139,6434733554,19
6140,6434733357,19
6141,6434733313,19
6142,6434733161,13
6143,6434733126,19
6144,6434733122,19
6145,6434733072,19
6146,6434732991,13
6147,6434732966,19
6148,6434732917,19
6149,6434732906,19
6150,6434732766,19
6151,6434732693,19
6152,6434732672,19
6153,6434732534,19
6154,6434732505,19
6155,6434732300,13
6156,6434732125,13
6157,6434732095,19
6158,6434731804,19
6159,6434731723,19
6160,6434731676,19
6161,6434731591,13
6162,6434731569,19
6163,6434731471,19
6164,6434731335,13
6165,6434731172,19
6166,6434731163,19
6167,6434731073,13
6168,6434731072,13
6169,6434731053,19
6170,6434731050,19
6171,6434731021,19
6172,6434730990,19
6173,6434730965,19
6174,6434730867,19
6175,6434730764,13
6176,6434730731,19
6177,6434730706,13
6178,6434730670,19
6179,6434730481,19
6180,6434730447,13
6181,6434730390,19
6182,6434730350,19
6183,6434730227,19
6184,6434730174,19
6185,6434730134,22
6186,6434730120,19
6187,6434730116,19
6188,6434730115,1
6189,6434730095,19
6190,6434730064,19
6191,6434730025,13
6192,6434729873,19
6193,6434729867,19
6194,6434729787,19
6195,6434729698,19
6196,6434729664,19
6197,6434729650,13
6198,6434729633,19
6199,6434729610,19
6200,6434729579,19
6201,6434729566,22
6202,6434729541,19
6203,6434729483,19
6204,6434729387,19
6205,6434729369,13
6206,6434729369,13
6207,6434729366,13
6208,6434729310,19
6209,6434729283,19
6210,6434729238,13
6211,6434729223,19
6212,6434729195,19
6213,6434729134,19
6214,6434729072,19
6215,6434729070,19
6216,6434729069,19
6217,6434729017,1
6218,6434729013,19
6219,6434728992,19
6220,6434728948,13
6221,6434728931,19
6222,6434728879,19
6223,6434728847,19
6224,6434728846,19
6225,6434728835,19
6226,6434728834,19
6227,6434728823,13
6228,6434728739,19
6229,6434728726,19
6230,6434728666,19
6231,6434728643,13
6232,6434728635,19
6233,6434728634,19
6234,6434728586,19
6235,6434728572,13
6236,6434728400,13
6237,6434728398,13
6238,6434728120,19
6239,6434728062,19
6240,6434728030,19
6241,6434728024,19
6242,6434727999,19
6243,6434727947,19
6244,6434727936,1
6245,6434727891,19
6246,6434727872,23
6247,6434727835,19
6248,6434727798,13
6249,6434727757,19
6250,6434727724,19
6251,6434727635,19
6252,6434727615,13
6253,6434727578,19
6254,6434727541,19
6255,6434727533,19
6256,6434727521,19
6257,6434727431,19
6258,6434727296,19
6259,6434727142,19
6260,6434727102,19
6261,6434727073,13
6262,6434727059,19
6263,6434727047,22
6264,6434727035,19
6265,6434727028,19
6266,6434726957,19
6267,6434726874,19
6268,6434726808,19
6269,6434726790,19
6270,6434726706,19
6271,6434726605,19
6272,6434726547,19
6273,6434726519,23
6274,6434726480,19
6275,6434726402,23
6276,6434726398,13
6277,6434726356,19
6278,6434726228,19
6279,6434726158,19
6280,6434726113,13
6281,6434726101,19
6282,6434726065,19
6283,6434726062,19
6284,6434726019,23
6285,6434725902,19
6286,6434725840,19
6287,6434725809,19
6288,6434725744,19
6289,6434725738,19
6290,6434725737,19
6291,6434725701,19
6292,6434725631,19
6293,6434725544,1
6294,6434725537,19
6295,6434725531,19
6296,6434725519,19
6297,6434725508,19
6298,6434725398,13
6299,6434725378,13
6300,6434725367,19
6301,6434725350,23
6302,6434725300,19
6303,6434725229,13
6304,6434725178,19
6305,6434725131,19
6306,6434725131,19
6307,6434725130,13
6308,6434725032,19
6309,6434725016,19
6310,6434725001,19
6311,6434724951,19
6312,6434724929,13
6313,6434724892,23
6314,6434724868,19
6315,6434724867,19
6316,6434724825,19
6317,6434724788,19
6318,6434724774,19
6319,6434724701,19
6320,6434724667,19
6321,6434724640,19
6322,6434724441,19
6323,6434724305,19
6324,6434724298,23
6325,6434724205,19
6326,6434724175,19
6327,6434724150,19
6328,6434724145,23
6329,6434724129,19
6330,6434724108,13
6331,6434724098,19
6332,6434724080,13
6333,6434724079,13
6334,6434724069,19
6335,6434723999,13
6336,6434723984,19
6337,6434723951,19
6338,6434723885,23
6339,6434723761,13
6340,6434723751,19
6341,6434723744,19
6342,6434723694,19
6343,6434723693,22
6344,6434723623,19
6345,6434723569,19
6346,6434723566,19
6347,6434723550,19
6348,6434723496,22
6349,6434723375,19
6350,6434723305,13
6351,6434723264,19
6352,6434723260,23
6353,6434723234,23
6354,6434723174,19
6355,6434723168,19
6356,6434723119,19
6357,6434723087,19
6358,6434723015,19
6359,6434723000,22
6360,6434722967,13
6361,6434722965,13
6362,6434722951,19
6363,6434722933,19
6364,6434722871,19
6365,6434722858,23
6366,6434722855,13
6367,6434722835,23
6368,6434722782,23
6369,6434722734,19
6370,6434722715,19
6371,6434722691,13
6372,6434722649,19
6373,6434722561,23
6374,6434753123,19
6375,6434751953,19
6376,6434751874,19
6377,6434751859,19
6378,6434751732,19
6379,6434751728,1
6380,6434751641,13
6381,6434751163,19
6382,6434750975,19
6383,6434750909,13
6384,6434750711,19
6385,6434750682,19
6386,6434750630,19
6387,6434750368,19
6388,6434750352,19
6389,6434750282,19
6390,6434750228,19
6391,6434750096,13
6392,6434750086,13
6393,6434749900,19
6394,6434749657,19
6395,6434749529,13
6396,6434749299,19
6397,6434749257,13
6398,6434749248,19
6399,6434749212,19
6400,6434749200,19
6401,6434749131,19
6402,6434748908,19
6403,6434748880,19
6404,6434748752,19
6405,6434748732,19
6406,6434748672,19
6407,6434748631,19
6408,6434748568,19
6409,6434748116,19
6410,6434747856,13
6411,6434747613,13
6412,6434747580,13
6413,6434747455,1
6414,6434747453,19
6415,6434747370,19
6416,6434747206,19
6417,6434747123,19
6418,6434747104,19
6419,6434747019,13
6420,6434746941,19
6421,6434746878,19
6422,6434746874,19
6423,6434746826,19
6424,6434746817,19
6425,6434746802,1
6426,6434746773,19
6427,6434746759,19
6428,6434746757,19
6429,6434746681,19
6430,6434746654,19
6431,6434746626,19
6432,6434746402,19
6433,6434746374,19
6434,6434746293,19
6435,6434746252,19
6436,6434746209,19
6437,6434746187,19
6438,6434746158,19
6439,6434746050,13
6440,6434745915,13
6441,6434745899,19
6442,6434745618,13
6443,6434745514,19
6444,6434745502,13
6445,6434745485,19
6446,6434745478,13
6447,6434745460,19
6448,6434745456,19
6449,6434745344,19
6450,6434745295,19
6451,6434745092,19
6452,6434745074,19
6453,6434745069,19
6454,6434744971,13
6455,6434744956,19
6456,6434744900,19
6457,6434744782,19
6458,6434744758,19
6459,6434744757,1
6460,6434744672,13
6461,6434744544,19
6462,6434744543,13
6463,6434744487,13
6464,6434744477,19
6465,6434744473,19
6466,6434744371,19
6467,6434744240,19
6468,6434744200,19
6469,6434744140,19
6470,6434744045,19
6471,6434743664,19
6472,6434743624,19
6473,6434743600,19
6474,6434743600,19
6475,6434743535,19
6476,6434743446,13
6477,6434743433,19
6478,6434743401,19
6479,6434743316,19
6480,6434743265,19
6481,6434743010,19
6482,6434742855,19
6483,6434742812,19
6484,6434742648,19
6485,6434742520,19
6486,6434742336,13
6487,6434742312,19
6488,6434742231,19
6489,6434742208,19
6490,6434742173,19
6491,6434742104,19
6492,6434742058,13
6493,6434741974,13
6494,6434741953,19
6495,6434741932,19
6496,6434741919,19
6497,6434741646,19
6498,6434741566,19
6499,6434741544,1
6500,6434741393,19
6501,6434741363,1
6502,6434741323,19
6503,6434741319,19
6504,6434741318,19
6505,6434741300,1
6506,6434741290,19
6507,6434741252,19
6508,6434741183,19
6509,6434741148,19
6510,6434741130,19
6511,6434741129,19
6512,6434741125,19
6513,6434741072,19
6514,6434740926,13
6515,6434740917,19
6516,6434740827,19
6517,6434740822,19
6518,6434740781,13
6519,6434740652,19
6520,6434740572,19
6521,6434740529,19
6522,6434740410,19
6523,6434740359,19
6524,6434740356,19
6525,6434740323,19
6526,6434740284,19
6527,6434740249,19
6528,6434740200,13
6529,6434740188,19
6530,6434740119,19
6531,6434740076,19
6532,6434739984,19
6533,6434739797,19
6534,6434739776,19
6535,6434739738,19
6536,6434739700,19
6537,6434739689,19
6538,6434739333,19
6539,6434739312,19
6540,6434739249,19
6541,6434739245,19
6542,6434739209,19
6543,6434739208,19
6544,6434739050,19
6545,6434739011,19
6546,6434738893,19
6547,6434738870,19
6548,6434738833,13
6549,6434738821,19
6550,6434738681,19
6551,6434738677,22
6552,6434738642,19
6553,6434738641,13
6554,6434738491,19
6555,6434738358,19
6556,6434738327,19
6557,6434738240,13
6558,6434738118,13
6559,6434738069,22
6560,6434738066,19
6561,6434738050,19
6562,6434738004,13
6563,6434737913,19
6564,6434737886,1
6565,6434737837,13
6566,6434737806,13
6567,6434737791,19
6568,6434737697,19
6569,6434737665,19
6570,6434737655,13
6571,6434737578,19
6572,6434737546,19
6573,6434737490,19
6574,6434737490,19
6575,6434737488,19
6576,6434737460,19
6577,6434737418,13
6578,6434737374,19
6579,6434737340,19
6580,6434737305,22
6581,6434737273,13
6582,6434737264,19
6583,6434737228,19
6584,6434737125,19
6585,6434737075,19
6586,6434737073,19
6587,6434736862,1
6588,6434736842,13
6589,6434736832,19
6590,6434736824,19
6591,6434736618,23
6592,6434736608,19
6593,6434736531,19
6594,6434736515,19
6595,6434736421,19
6596,6434736408,13
6597,6434736376,1
6598,6434736320,19
6599,6434736240,19
6600,6434736219,19
6601,6434736190,19
6602,6434736181,19
6603,6434736054,19
6604,6434736049,19
6605,6434736007,13
6606,6434735919,19
6607,6434735872,19
6608,6434735869,19
6609,6434735832,19
6610,6434735810,19
6611,6434735745,19
6612,6434735409,19
6613,6434735407,19
6614,6434735381,19
6615,6434735349,23
6616,6434735269,1
6617,6434735165,13
6618,6434735142,13
6619,6434735141,13
6620,6434735108,19
6621,6434735082,19
6622,6434735077,19
6623,6434734984,22
6624,6434734969,13
6625,6434734899,1
6626,6434734889,23
6627,6434734858,13
6628,6434734842,19
6629,6434734726,13
6630,6434734700,13
6631,6434734696,13
6632,6434734471,19
6633,6434734449,19
6634,6434734440,22
6635,6434734439,22
6636,6434734364,19
6637,6434734359,19
6638,6434734342,19
6639,6434734321,19
6640,6434734268,13
6641,6434734216,22
6642,6434734182,19
6643,6434734174,13
6644,6434734163,19
6645,6434734151,13
6646,6434734133,19
6647,6434734131,23
6648,6434734121,13
6649,6434734114,19
6650,6434734057,19
6651,6434733978,19
6652,6434733885,13
6653,6434733870,1
6654,6434733800,19
6655,6434733788,19
6656,6434733679,19
6657,6434733675,19
6658,6434733674,19
6659,6434733593,19
6660,6434733576,19
6661,6434733554,19
6662,6434733435,19
6663,6434733380,19
6664,6434733357,19
6665,6434733313,19
6666,6434733161,13
6667,6434733126,19
6668,6434733122,19
6669,6434733072,19
6670,6434732991,13
6671,6434732966,19
6672,6434732935,22
6673,6434732917,19
6674,6434732917,19
6675,6434732912,22
6676,6434732906,19
6677,6434732823,19
6678,6434732766,19
6679,6434732720,23
6680,6434732716,19
6681,6434732693,19
6682,6434732672,19
6683,6434732534,19
6684,6434732505,19
6685,6434732300,13
6686,6434732231,19
6687,6434732167,19
6688,6434732165,23
6689,6434732147,23
6690,6434732143,23
6691,6434732136,19
6692,6434732125,13
6693,6434732095,19
6694,6434732059,19
6695,6434731994,19
6696,6434731936,22
6697,6434731856,23
6698,6434731838,19
6699,6434731812,19
6700,6434731804,19
6701,6434731743,19
6702,6434731725,19
6703,6434731723,19
6704,6434731676,19
6705,6434731591,13
6706,6434731569,19
6707,6434731555,19
6708,6434731471,19
6709,6434731335,13
6710,6434731294,19
6711,6434731267,19
6712,6434731172,19
6713,6434731163,19
6714,6434731131,19
6715,6434731073,13
6716,6434731072,13
6717,6434731053,19
6718,6434731050,19
6719,6434731021,19
6720,6434730990,19
6721,6434730965,19
6722,6434730867,19
6723,6434730850,13
6724,6434730764,13
6725,6434730731,19
6726,6434730706,13
6727,6434730670,19
6728,6434730669,19
6729,6434730533,19
6730,6434730526,22
6731,6434730482,19
6732,6434730481,19
6733,6434730452,3
6734,6434730447,13
6735,6434730444,23
6736,6434730390,19
6737,6434730388,4
6738,6434730379,19
6739,6434730350,19
6740,6434730347,22
6741,6434730249,19
6742,6434730227,19
6743,6434730174,19
6744,6434730134,22
6745,6434730120,19
6746,6434730116,19
6747,6434730115,1
6748,6434730095,19
6749,6434730064,19
6750,6434730062,19
6751,6434730025,13
6752,6434730004,22
6753,6434729990,23
6754,6434729956,19
6755,6434729921,23
6756,6434729873,19
6757,6434729869,19
6758,6434729867,19
6759,6434729787,19
6760,6434729731,19
6761,6434729716,23
6762,6434729698,19
6763,6434729681,23
6764,6434729664,19
6765,6434729650,13
6766,6434729643,19
6767,6434729640,23
6768,6434729633,19
6769,6434761338,19
6770,6434760727,13
6771,6434760581,13
6772,6434760368,19
6773,6434760104,19
6774,6434760062,19
6775,6434759913,13
6776,6434759543,19
6777,6434759296,19
6778,6434758570,19
6779,6434758526,19
6780,6434758372,19
6781,6434758342,19
6782,6434758316,19
6783,6434758145,19
6784,6434758049,13
6785,6434757917,19
6786,6434757842,19
6787,6434757797,1
6788,6434757682,19
6789,6434757648,19
6790,6434757597,19
6791,6434757565,19
6792,6434757542,19
6793,6434757310,19
6794,6434757295,13
6795,6434757163,19
6796,6434757044,19
6797,6434756800,19
6798,6434756707,19
6799,6434756519,19
6800,6434756280,19
6801,6434756176,13
6802,6434756167,19
6803,6434756111,19
6804,6434756010,1
6805,6434755926,19
6806,6434755612,19
6807,6434755464,19
6808,6434755332,19
6809,6434755176,19
6810,6434755112,19
6811,6434754949,19
6812,6434754841,13
6813,6434754689,13
6814,6434754605,19
6815,6434754545,19
6816,6434754499,19
6817,6434754051,19
6818,6434754000,13
6819,6434753890,19
6820,6434753887,19
6821,6434753800,19
6822,6434753737,19
6823,6434753688,19
6824,6434753636,19
6825,6434753623,19
6826,6434753554,13
6827,6434753500,19
6828,6434753387,19
6829,6434753338,19
6830,6434753312,19
6831,6434753258,19
6832,6434753177,19
6833,6434753123,19
6834,6434752996,19
6835,6434752915,19
6836,6434752816,19
6837,6434752806,13
6838,6434752756,19
6839,6434752741,13
6840,6434752412,13
6841,6434752379,19
6842,6434752340,19
6843,6434752286,13
6844,6434752196,19
6845,6434752193,19
6846,6434752089,19
6847,6434752022,19
6848,6434751953,19
6849,6434751874,19
6850,6434751859,19
6851,6434751838,19
6852,6434751732,19
6853,6434751728,1
6854,6434751722,19
6855,6434751673,19
6856,6434751641,13
6857,6434751543,19
6858,6434751488,19
6859,6434751163,19
6860,6434751111,19
6861,6434751073,19
6862,6434750975,19
6863,6434750909,13
6864,6434750740,19
6865,6434750712,19
6866,6434750711,19
6867,6434750682,19
6868,6434750630,19
6869,6434750630,19
6870,6434750368,19
6871,6434750352,19
6872,6434750284,19
6873,6434750282,19
6874,6434750261,19
6875,6434750231,19
6876,6434750228,19
6877,6434750096,13
6878,6434750086,13
6879,6434749900,19
6880,6434749657,19
6881,6434749543,23
6882,6434749529,13
6883,6434749466,19
6884,6434749463,19
6885,6434749299,19
6886,6434749262,13
6887,6434749257,13
6888,6434749248,19
6889,6434749227,13
6890,6434749212,19
6891,6434749200,19
6892,6434749193,13
6893,6434749131,19
6894,6434749014,13
6895,6434748908,19
6896,6434748880,19
6897,6434748856,19
6898,6434748752,19
6899,6434748732,19
6900,6434748672,19
6901,6434748645,13
6902,6434748631,19
6903,6434748568,19
6904,6434748415,13
6905,6434748362,19
6906,6434748313,19
6907,6434748254,13
6908,6434748239,19
6909,6434748137,19
6910,6434748116,19
6911,6434747856,13
6912,6434747761,23
6913,6434747613,13
6914,6434747580,13
6915,6434747455,1
6916,6434747453,19
6917,6434747423,19
6918,6434747370,19
6919,6434747319,13
6920,6434747206,19
6921,6434747123,19
6922,6434747104,19
6923,6434747019,13
6924,6434746945,19
6925,6434746941,19
6926,6434746878,19
6927,6434746874,19
6928,6434746826,19
6929,6434746817,19
6930,6434746802,1
6931,6434746773,19
6932,6434746759,19
6933,6434746757,19
6934,6434746681,19
6935,6434746654,19
6936,6434746626,19
6937,6434746508,19
6938,6434746507,23
6939,6434746448,13
6940,6434746402,19
6941,6434746374,19
6942,6434746316,19
6943,6434746293,19
6944,6434746262,19
6945,6434746252,19
6946,6434746209,19
6947,6434746187,19
6948,6434746158,19
6949,6434746050,13
6950,6434745915,13
6951,6434745899,19
6952,6434745618,13
6953,6434745569,19
6954,6434745514,19
6955,6434745512,23
6956,6434745502,13
6957,6434745485,19
6958,6434745478,13
6959,6434745460,19
6960,6434745456,19
6961,6434745344,19
6962,6434745321,19
6963,6434745295,19
6964,6434745235,19
6965,6434745227,13
6966,6434745221,19
6967,6434745206,19
6968,6434745092,19
6969,6434745092,19
6970,6434745074,19
6971,6434745069,19
6972,6434745059,13
6973,6434744971,13
6974,6434744956,19
6975,6434744915,22
6976,6434744900,19
6977,6434744782,19
6978,6434744758,19
6979,6434744757,1
6980,6434744748,19
6981,6434744675,13
6982,6434744672,13
6983,6434744544,19
6984,6434744543,13
6985,6434744501,19
6986,6434744487,13
6987,6434744477,19
6988,6434744473,19
6989,6434744371,19
6990,6434744240,19
6991,6434744200,19
6992,6434744140,19
6993,6434744115,13
6994,6434744045,19
6995,6434744036,23
6996,6434744001,13
6997,6434743891,23
6998,6434743768,19
6999,6434743664,19
7000,6434743624,19
7001,6434743600,19
7002,6434743585,19
7003,6434743584,19
7004,6434743535,19
7005,6434743446,13
7006,6434743433,19
7007,6434743401,19
7008,6434743394,22
7009,6434743316,19
7010,6434743298,19
7011,6434743297,1
7012,6434743265,19
7013,6434743159,19
7014,6434743022,19
7015,6434743010,19
7016,6434742855,19
7017,6434742812,19
7018,6434742648,19
7019,6434742520,19
7020,6434742377,19
7021,6434742340,22
7022,6434742336,13
7023,6434742312,19
7024,6434742251,13
7025,6434742236,22
7026,6434742231,19
7027,6434742215,19
7028,6434742208,19
7029,6434742206,22
7030,6434742173,19
7031,6434742154,22
7032,6434742148,22
7033,6434742104,19
7034,6434742058,13
7035,6434741974,13
7036,6434741953,19
7037,6434741952,23
7038,6434741932,19
7039,6434741919,19
7040,6434741729,19
7041,6434741646,19
7042,6434741566,19
7043,6434741544,1
7044,6434741393,19
7045,6434741363,1
7046,6434741323,19
7047,6434741319,19
7048,6434741318,19
7049,6434741300,1
7050,6434741290,19
7051,6434741252,19
7052,6434741183,19
7053,6434741148,19
7054,6434741130,19
7055,6434741129,19
7056,6434741125,19
7057,6434741072,19
7058,6434740926,13
7059,6434740917,19
7060,6434740894,19
7061,6434740827,19
7062,6434740822,19
7063,6434740791,22
7064,6434740781,13
7065,6434740652,19
7066,6434740638,13
7067,6434740572,19
7068,6434740529,19
7069,6434740529,19
7070,6434740506,19
7071,6434740494,19
7072,6434740479,23
7073,6434740449,22
7074,6434740419,23
7075,6434740410,19
7076,6434740394,13
7077,6434740359,19
7078,6434740356,19
7079,6434740323,19
7080,6434740308,19
7081,6434740284,19
7082,6434740249,19
7083,6434740244,19
7084,6434740200,13
7085,6434740188,19
7086,6434740133,13
7087,6434740120,23
7088,6434740119,19
7089,6434740095,22
7090,6434740076,19
7091,6434739984,19
7092,6434739975,22
7093,6434739882,19
7094,6434739797,19
7095,6434739776,19
7096,6434739738,19
7097,6434739700,19
7098,6434739689,19
7099,6434739668,13
7100,6434739493,23
7101,6434739361,23
7102,6434739333,19
7103,6434739312,19
7104,6434739270,19
7105,6434739249,19
7106,6434739245,19
7107,6434739209,19
7108,6434739208,19
7109,6434739207,23
7110,6434739186,4
7111,6434739096,13
7112,6434739050,19
7113,6434739011,19
7114,6434738983,19
7115,6434738918,19
7116,6434738893,19
7117,6434738880,23
7118,6434738879,19
7119,6434738870,19
7120,6434738833,13
7121,6434738829,13
7122,6434738821,19
7123,6434738806,22
7124,6434738801,13
7125,6434738756,23
7126,6434738681,19
7127,6434738677,22
7128,6434738642,19
7129,6434738641,13
7130,6434738504,23
7131,6434738491,19
7132,6434738367,19
7133,6434738358,19
7134,6434738356,13
7135,6434738327,19
7136,6434738245,23
7137,6434738240,13
7138,6434738231,19
7139,6434738118,13
7140,6434738069,22
7141,6434738066,19
7142,6434738050,19
7143,6434738004,13
7144,6434737941,13
7145,6434737927,23
7146,6434737913,19
7147,6434737886,1
7148,6434737837,13
7149,6434737826,23
7150,6434737806,13
7151,6434737791,19
7152,6434737783,23
7153,6434737697,19
7154,6434737665,19
7155,6434737655,13
7156,6434769542,1
7157,6434767804,13
7158,6434767502,19
7159,6434767389,19
7160,6434767372,19
7161,6434767361,19
7162,6434767090,19
7163,6434766940,19
7164,6434766919,19
7165,6434766548,19
7166,6434766102,19
7167,6434766050,1
7168,6434765937,19
7169,6434765821,13
7170,6434765550,13
7171,6434765459,19
7172,6434765395,13
7173,6434765253,13
7174,6434764801,19
7175,6434764708,19
7176,6434764637,19
7177,6434764635,19
7178,6434764566,19
7179,6434764533,19
7180,6434764521,19
7181,6434764512,19
7182,6434764399,1
7183,6434764395,19
7184,6434764188,19
7185,6434764034,19
7186,6434763856,19
7187,6434763808,19
7188,6434763744,13
7189,6434763599,13
7190,6434763478,19
7191,6434763070,19
7192,6434763003,13
7193,6434762950,19
7194,6434762937,13
7195,6434762499,13
7196,6434762389,13
7197,6434762256,13
7198,6434762221,1
7199,6434762195,19
7200,6434762180,19
7201,6434762161,19
7202,6434762143,1
7203,6434762052,19
7204,6434762045,19
7205,6434761863,19
7206,6434761847,19
7207,6434761796,19
7208,6434761693,19
7209,6434761475,19
7210,6434761347,19
7211,6434761338,19
7212,6434761304,13
7213,6434761169,19
7214,6434761139,19
7215,6434761134,19
7216,6434761109,19
7217,6434761081,19
7218,6434761058,19
7219,6434760926,19
7220,6434760835,19
7221,6434760801,19
7222,6434760753,19
7223,6434760727,13
7224,6434760726,13
7225,6434760725,13
7226,6434760623,13
7227,6434760581,13
7228,6434760471,19
7229,6434760368,19
7230,6434760236,19
7231,6434760141,1
7232,6434760104,19
7233,6434760078,13
7234,6434760062,19
7235,6434760036,19
7236,6434759966,19
7237,6434759913,13
7238,6434759908,19
7239,6434759667,19
7240,6434759632,1
7241,6434759626,19
7242,6434759543,19
7243,6434759364,19
7244,6434759296,19
7245,6434759260,19
7246,6434758995,19
7247,6434758986,19
7248,6434758784,19
7249,6434758778,19
7250,6434758753,19
7251,6434758570,19
7252,6434758526,19
7253,6434758468,19
7254,6434758372,19
7255,6434758342,19
7256,6434758342,19
7257,6434758316,19
7258,6434758204,19
7259,6434758145,19
7260,6434758087,19
7261,6434758049,13
7262,6434757982,19
7263,6434757917,19
7264,6434757842,19
7265,6434757797,1
7266,6434757682,19
7267,6434757653,19
7268,6434757648,19
7269,6434757630,19
7270,6434757597,19
7271,6434757565,19
7272,6434757542,19
7273,6434757466,19
7274,6434757338,19
7275,6434757310,19
7276,6434757295,13
7277,6434757163,19
7278,6434757105,19
7279,6434757067,19
7280,6434757044,19
7281,6434756991,13
7282,6434756849,19
7283,6434756800,19
7284,6434756707,19
7285,6434756519,19
7286,6434756454,13
7287,6434756280,19
7288,6434756229,19
7289,6434756197,19
7290,6434756176,13
7291,6434756167,19
7292,6434756120,19
7293,6434756111,19
7294,6434756051,19
7295,6434756010,1
7296,6434755954,19
7297,6434755926,19
7298,6434755612,19
7299,6434755580,19
7300,6434755464,19
7301,6434755376,23
7302,6434755332,19
7303,6434755176,19
7304,6434755112,19
7305,6434754949,19
7306,6434754841,13
7307,6434754689,13
7308,6434754605,19
7309,6434754545,19
7310,6434754499,19
7311,6434754304,19
7312,6434754136,19
7313,6434754051,19
7314,6434754000,13
7315,6434753890,19
7316,6434753887,19
7317,6434753800,19
7318,6434753756,19
7319,6434753737,19
7320,6434753688,19
7321,6434753636,19
7322,6434753623,19
7323,6434753554,13
7324,6434753510,19
7325,6434753500,19
7326,6434753387,19
7327,6434753338,19
7328,6434753312,19
7329,6434753283,23
7330,6434753258,19
7331,6434753177,19
7332,6434753123,19
7333,6434753115,19
7334,6434752996,19
7335,6434752994,19
7336,6434752977,19
7337,6434752915,19
7338,6434752816,19
7339,6434752806,13
7340,6434752786,19
7341,6434752756,19
7342,6434752741,13
7343,6434752412,13
7344,6434752379,19
7345,6434752340,19
7346,6434752286,13
7347,6434752196,19
7348,6434752193,19
7349,6434752101,23
7350,6434752089,19
7351,6434752027,19
7352,6434752022,19
7353,6434751953,19
7354,6434751874,19
7355,6434751859,19
7356,6434751859,19
7357,6434751838,19
7358,6434751732,19
7359,6434751728,1
7360,6434751724,19
7361,6434751722,19
7362,6434751673,19
7363,6434751641,13
7364,6434751626,19
7365,6434751617,13
7366,6434751543,19
7367,6434751488,19
7368,6434751167,19
7369,6434751163,19
7370,6434751111,19
7371,6434751075,19
7372,6434751073,19
7373,6434751000,23
7374,6434750975,19
7375,6434750909,13
7376,6434750885,13
7377,6434750868,19
7378,6434750740,19
7379,6434750712,19
7380,6434750711,19
7381,6434750705,19
7382,6434750682,19
7383,6434750630,19
7384,6434750612,13
7385,6434750611,13
7386,6434750578,19
7387,6434750550,19
7388,6434750368,19
7389,6434750352,19
7390,6434750292,19
7391,6434750284,19
7392,6434750282,19
7393,6434750261,19
7394,6434750231,19
7395,6434750228,19
7396,6434750104,4
7397,6434750096,13
7398,6434750086,13
7399,6434750081,19
7400,6434750030,23
7401,6434749900,19
7402,6434749827,1
7403,6434749787,19
7404,6434749657,19
7405,6434749543,23
7406,6434749529,13
7407,6434749518,19
7408,6434749498,13
7409,6434749490,19
7410,6434749466,19
7411,6434749463,19
7412,6434749299,19
7413,6434749262,13
7414,6434749257,13
7415,6434749248,19
7416,6434749227,13
7417,6434749212,19
7418,6434749200,19
7419,6434749193,13
7420,6434749131,19
7421,6434749080,19
7422,6434749014,13
7423,6434748908,19
7424,6434748881,23
7425,6434748880,19
7426,6434748856,19
7427,6434748854,19
7428,6434748752,19
7429,6434748748,22
7430,6434748732,19
7431,6434748672,19
7432,6434748645,13
7433,6434748631,19
7434,6434748568,19
7435,6434748517,19
7436,6434748426,22
7437,6434748415,13
7438,6434748375,23
7439,6434748362,19
7440,6434748313,19
7441,6434748275,19
7442,6434748254,13
7443,6434748239,19
7444,6434748137,19
7445,6434748116,19
7446,6434748050,22
7447,6434747973,23
7448,6434747856,13
7449,6434747761,23
7450,6434747734,19
7451,6434747699,22
7452,6434747656,23
7453,6434747613,13
7454,6434747597,19
7455,6434747580,13
7456,6434747580,13
7457,6434747462,23
7458,6434747455,1
7459,6434747453,19
7460,6434747434,13
7461,6434747423,19
7462,6434747370,19
7463,6434747319,13
7464,6434747299,19
7465,6434747285,19
7466,6434747262,23
7467,6434747209,23
7468,6434747208,23
7469,6434747206,19
7470,6434747123,19
7471,6434747104,19
7472,6434747043,23
7473,6434747038,23
7474,6434747019,13
7475,6434746995,13
7476,6434746945,19
7477,6434746941,19
7478,6434746917,19
7479,6434746908,22
7480,6434746878,19
